ENSEMBL,AZD1775,Olap.AZD1775,Olaparib,ENTREZID,SYMBOL,GENENAME
ENSG00000115107,-1,0,0,55240,STEAP3,STEAP3 metalloreductase
ENSG00000019169,0,0,-1,8685,MARCO,macrophage receptor with collagenous structure
ENSG00000125633,-1,0,0,54520,CCDC93,coiled-coil domain containing 93
ENSG00000144158,1,0,0,,,
ENSG00000125637,-1,0,0,23550,PSD4,pleckstrin and Sec7 domain containing 4
ENSG00000125611,1,0,0,84269,CHCHD5,coiled-coil-helix-coiled-coil-helix domain containing 5
ENSG00000172965,1,0,0,541471,MIR4435-2HG,MIR4435-2 host gene
ENSG00000236330,1,0,0,,,
ENSG00000169679,1,0,0,699,BUB1,BUB1 mitotic checkpoint serine/threonine kinase
ENSG00000175701,1,0,0,205251,MTLN,mitoregulin
ENSG00000144063,-1,0,0,7851,MALL,"mal, T cell differentiation protein like"
ENSG00000186522,1,0,0,151011,SEPTIN10,septin 10
ENSG00000228551,1,0,0,,,
ENSG00000163006,1,0,0,165055,CCDC138,coiled-coil domain containing 138
ENSG00000071051,-1,0,0,8440,NCK2,NCK adaptor protein 2
ENSG00000135974,1,0,0,79074,C2orf49,chromosome 2 open reading frame 49
ENSG00000135966,-1,0,0,9392,TGFBRAP1,transforming growth factor beta receptor associated protein 1
ENSG00000233639,1,0,0,100506421,PANTR1,POU3F3 adjacent non-coding transcript 1
ENSG00000115598,-1,0,0,8808,IL1RL2,interleukin 1 receptor like 2
ENSG00000071054,-1,0,0,9448,MAP4K4,mitogen-activated protein kinase kinase kinase kinase 4
ENSG00000204634,-1,0,0,11138,TBC1D8,TBC1 domain family member 8
ENSG00000071082,1,0,0,6160,RPL31,ribosomal protein L31
ENSG00000238029,-1,0,0,,,
ENSG00000115526,-1,0,0,9486,CHST10,carbohydrate sulfotransferase 10
ENSG00000115514,1,0,0,10190,TXNDC9,thioredoxin domain containing 9
ENSG00000144214,1,0,0,129530,LYG1,lysozyme g1
ENSG00000158411,1,0,0,129531,MITD1,microtubule interacting and trafficking domain containing 1
ENSG00000144182,1,0,0,51601,LIPT1,lipoyltransferase 1
ENSG00000115446,1,0,0,25972,UNC50,unc-50 inner nuclear membrane RNA binding protein
ENSG00000183513,1,0,0,493753,COA5,cytochrome c oxidase assembly factor 5
ENSG00000040933,-1,0,0,3631,INPP4A,inositol polyphosphate-4-phosphatase type I A
ENSG00000228486,1,0,0,728537,C2orf92,chromosome 2 open reading frame 92
ENSG00000135940,1,0,0,1329,COX5B,cytochrome c oxidase subunit 5B
ENSG00000168758,-1,0,0,54910,SEMA4C,semaphorin 4C
ENSG00000168763,-1,0,0,26505,CNNM3,cyclin and CBS domain divalent metal cation transport mediator 3
ENSG00000158158,-1,0,0,26504,CNNM4,cyclin and CBS domain divalent metal cation transport mediator 4
ENSG00000114982,-1,0,0,55683,KANSL3,KAT8 regulatory NSL complex subunit 3
ENSG00000144028,-1,0,0,23020,SNRNP200,small nuclear ribonucleoprotein U5 subunit 200
ENSG00000135956,-1,0,0,55654,TMEM127,transmembrane protein 127
ENSG00000155066,-1,0,0,150696,PROM2,prominin 2
ENSG00000223703,-1,0,0,,,
ENSG00000172086,1,0,0,51315,KRCC1,lysine rich coiled-coil 1
ENSG00000234231,1,0,0,,,
ENSG00000222041,1,0,0,112597,CYTOR,cytoskeleton regulator RNA
ENSG00000132313,1,0,0,51318,MRPL35,mitochondrial ribosomal protein L35
ENSG00000132300,1,0,0,55037,PTCD3,pentatricopeptide repeat domain 3
ENSG00000068654,-1,0,0,25885,POLR1A,RNA polymerase I subunit A
ENSG00000168894,1,0,0,51255,RNF181,ring finger protein 181
ENSG00000168906,1,0,0,4144,MAT2A,methionine adenosyltransferase 2A
ENSG00000042445,-1,0,0,54884,RETSAT,retinol saturase
ENSG00000152291,-1,0,0,10618,TGOLN2,trans-golgi network protein 2
ENSG00000246575,-1,0,0,,,
ENSG00000034510,1,0,0,9168,TMSB10,thymosin beta 10
ENSG00000163541,1,0,0,8802,SUCLG1,succinate-CoA ligase alpha subunit
ENSG00000182814,1,0,0,,,
ENSG00000115363,1,0,0,84141,EVA1A,"eva-1 homolog A, regulator of programmed cell death"
ENSG00000135622,-1,0,0,10505,SEMA4F,ssemaphorin 4F
ENSG00000115289,1,0,0,84759,PCGF1,polycomb group ring finger 1
ENSG00000135637,-1,0,0,84865,CCDC142,coiled-coil domain containing 142
ENSG00000115275,-1,0,0,7841,MOGS,mannosyl-oligosaccharide glucosidase
ENSG00000233155,-1,0,0,,,
ENSG00000204843,-1,0,0,1639,DCTN1,dynactin subunit 1
ENSG00000065911,1,0,0,10797,MTHFD2,"methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2, methenyltetrahydrofolate cyclohydrolase"
ENSG00000163170,1,0,0,388962,BOLA3,bolA family member 3
ENSG00000114956,1,0,0,1716,DGUOK,deoxyguanosine kinase
ENSG00000144048,1,0,0,8446,DUSP11,dual specificity phosphatase 11
ENSG00000144034,1,0,0,51002,TPRKB,TP53RK binding protein
ENSG00000163013,-1,0,0,150726,FBXO41,F-box protein 41
ENSG00000135617,1,0,0,84279,PRADC1,protease associated domain containing 1
ENSG00000135631,-1,0,0,26056,RAB11FIP5,RAB11 family interacting protein 5
ENSG00000144040,-1,0,0,94097,SFXN5,sideroflexin 5
ENSG00000124370,1,0,0,84693,MCEE,methylmalonyl-CoA epimerase
ENSG00000144043,-1,0,0,113419,TEX261,testis expressed 261
ENSG00000116035,0,0,-1,25806,VAX2,ventral anterior homeobox 2
ENSG00000237751,1,0,0,104355141,LINC01143,long intergenic non-protein coding RNA 1143
ENSG00000075340,-1,0,0,119,ADD2,adducin 2
ENSG00000143977,1,0,0,6637,SNRPG,small nuclear ribonucleoprotein polypeptide G
ENSG00000116001,1,0,0,7072,TIA1,TIA1 cytotoxic granule associated RNA binding protein
ENSG00000179818,1,0,0,400960,PCBP1-AS1,PCBP1 antisense RNA 1
ENSG00000124380,1,0,0,11017,SNRNP27,small nuclear ribonucleoprotein U4/U6.U5 subunit 27
ENSG00000196975,1,0,0,307,ANXA4,annexin A4
ENSG00000232228,1,0,0,,,
ENSG00000169599,1,0,0,27247,NFU1,NFU1 iron-sulfur cluster scaffold
ENSG00000221823,1,0,0,5534,PPP3R1,"protein phosphatase 3 regulatory subunit B, alpha"
ENSG00000115946,1,0,0,56902,PNO1,partner of NOB1 homolog
ENSG00000236259,1,0,0,,,
ENSG00000197223,1,0,0,10438,C1D,C1D nuclear receptor corepressor
ENSG00000198369,-1,0,0,200734,SPRED2,sprouty related EVH1 domain containing 2
ENSG00000138069,1,0,0,5861,RAB1A,"RAB1A, member RAS oncogene family"
ENSG00000011523,-1,0,0,23177,CEP68,centrosomal protein 68
ENSG00000227791,1,0,0,,,
ENSG00000169764,1,0,0,7360,UGP2,UDP-glucose pyrophosphorylase 2
ENSG00000014641,1,0,0,4190,MDH1,malate dehydrogenase 1
ENSG00000186889,1,0,0,200728,TMEM17,transmembrane protein 17
ENSG00000173163,1,0,0,150684,COMMD1,copper metabolism domain containing 1
ENSG00000115484,1,0,0,10575,CCT4,chaperonin containing TCP1 subunit 4
ENSG00000170264,1,0,0,84140,FAM161A,FAM161 centrosomal protein A
ENSG00000082898,1,0,0,7514,XPO1,exportin 1
ENSG00000234624,1,0,0,,,
ENSG00000162929,1,0,0,84542,KIAA1841,KIAA1841
ENSG00000162928,1,0,0,5194,PEX13,peroxisomal biogenesis factor 13
ENSG00000162927,1,0,0,150962,PUS10,pseudouridine synthase 10
ENSG00000115421,1,0,0,64895,PAPOLG,poly(A) polymerase gamma
ENSG00000115392,1,0,0,55120,FANCL,FA complementation group L
ENSG00000138035,1,0,0,87178,PNPT1,polyribonucleotide nucleotidyltransferase 1
ENSG00000163001,1,0,0,112942,CFAP36,cilia and flagella associated protein 36
ENSG00000143947,1,0,0,6233,RPS27A,ribosomal protein S27a
ENSG00000162994,1,0,0,130162,CLHC1,clathrin heavy chain linker domain containing 1
ENSG00000238018,-1,0,0,,,
ENSG00000170634,1,0,0,98,ACYP2,acylphosphatase 2
ENSG00000068912,1,0,0,27248,ERLEC1,endoplasmic reticulum lectin 1
ENSG00000143942,1,0,0,494143,CHAC2,ChaC cation transport regulator homolog 2
ENSG00000115239,1,0,0,51130,ASB3,ankyrin repeat and SOCS box containing 3
ENSG00000272663,1,0,0,,,
ENSG00000230979,1,0,0,,,
ENSG00000095002,1,0,0,4436,MSH2,mutS homolog 2
ENSG00000068724,-1,0,0,57217,TTC7A,tetratricopeptide repeat domain 7A
ENSG00000119878,1,0,0,9419,CRIPT,CXXC repeat containing interactor of PDZ3 domain
ENSG00000151665,1,0,0,5281,PIGF,phosphatidylinositol glycan anchor biosynthesis class F
ENSG00000231848,1,0,0,,,
ENSG00000138083,0,0,-1,6496,SIX3,SIX homeobox 3
ENSG00000259439,0,0,-1,107985879,LINC01833,long intergenic non-protein coding RNA 1833
ENSG00000138036,1,0,0,51626,DYNC2LI1,dynein cytoplasmic 2 light intermediate chain 1
ENSG00000162882,0,0,-1,23498,HAAO,"3-hydroxyanthranilate 3,4-dioxygenase"
ENSG00000115944,1,0,0,9167,COX7A2L,cytochrome c oxidase subunit 7A2 like
ENSG00000188010,1,0,0,729967,MORN2,MORN repeat containing 2
ENSG00000152147,1,0,0,79833,GEMIN6,gem nuclear organelle associated protein 6
ENSG00000115875,1,0,0,6432,SRSF7,serine and arginine rich splicing factor 7
ENSG00000119787,1,0,0,64225,ATL2,atlastin GTPase 2
ENSG00000003509,1,0,0,55471,NDUFAF7,NADH:ubiquinone oxidoreductase complex assembly factor 7
ENSG00000218739,1,0,0,100505876,CEBPZOS,CEBPZ opposite strand
ENSG00000260025,1,0,0,,,
ENSG00000187999,-1,0,0,,,
ENSG00000018699,1,0,0,55622,TTC27,tetratricopeptide repeat domain 27
ENSG00000119820,1,0,0,84272,YIPF4,Yip1 domain family member 4
ENSG00000162961,1,0,0,84661,DPY30,dpy-30 histone methyltransferase complex regulatory subunit
ENSG00000013016,-1,0,0,30845,EHD3,EH domain containing 3
ENSG00000119801,1,0,0,51646,YPEL5,yippee like 5
ENSG00000213639,1,0,0,5500,PPP1CB,protein phosphatase 1 catalytic subunit beta
ENSG00000075426,-1,0,0,2355,FOSL2,"FOS like 2, AP-1 transcription factor subunit"
ENSG00000171174,1,0,0,64080,RBKS,ribokinase
ENSG00000243147,1,0,0,9553,MRPL33,mitochondrial ribosomal protein L33
ENSG00000198522,1,0,0,11321,GPN1,GPN-loop GTPase 1
ENSG00000176714,1,0,0,79635,CCDC121,coiled-coil domain containing 121
ENSG00000157992,1,0,0,200634,KRTCAP3,keratinocyte associated protein 3
ENSG00000115204,1,0,0,4358,MPV17,mitochondrial inner membrane protein MPV17
ENSG00000084774,-1,0,0,790,CAD,"carbamoyl-phosphate synthetase 2, aspartate transcarbamylase, and dihydroorotase"
ENSG00000138085,1,0,0,51374,ATRAID,all-trans retinoic acid induced differentiation factor
ENSG00000138028,0,0,1,10669,CGREF1,cell growth regulator with EF-hand domain 1
ENSG00000138030,-1,0,0,3795,KHK,ketohexokinase
ENSG00000228474,1,0,0,100128731,OST4,"oligosaccharyltransferase complex subunit 4, non-catalytic"
ENSG00000119777,-1,0,0,54867,TMEM214,transmembrane protein 214
ENSG00000115163,1,0,0,1058,CENPA,centromere protein A
ENSG00000213699,-1,0,0,54978,SLC35F6,solute carrier family 35 member F6
ENSG00000138029,1,0,0,3032,HADHB,hydroxyacyl-CoA dehydrogenase trifunctional multienzyme complex subunit beta
ENSG00000157833,-1,0,0,150946,GAREM2,GRB2 associated regulator of MAPK1 subtype 2
ENSG00000268412,1,0,0,,,
ENSG00000237629,1,0,0,,,
ENSG00000084731,-1,0,0,3797,KIF3C,kinesin family member 3C
ENSG00000119772,-1,0,0,1788,DNMT3A,DNA methyltransferase 3 alpha
ENSG00000138031,-1,0,0,109,ADCY3,adenylate cyclase 3
ENSG00000138092,-1,0,0,79172,CENPO,centromere protein O
ENSG00000184924,1,0,0,391356,PTRHD1,peptidyl-tRNA hydrolase domain containing 1
ENSG00000118961,1,0,0,60526,LDAH,lipid droplet associated hydrolase
ENSG00000235411,1,0,0,,,
ENSG00000115884,-1,0,0,6382,SDC1,syndecan 1
ENSG00000183891,1,0,0,130502,TTC32,tetratricopeptide repeat domain 32
ENSG00000163032,0,0,-1,7447,VSNL1,visinin like 1
ENSG00000162976,1,0,0,130814,PQLC3,PQ loop repeat containing 3
ENSG00000171848,1,0,0,348738,C2orf48,chromosome 2 open reading frame 48
ENSG00000171848,1,0,0,6241,RRM2,ribonucleotide reductase regulatory subunit M2
ENSG00000269973,1,0,0,,,
ENSG00000115750,1,0,0,9014,TAF1B,"TATA-box binding protein associated factor, RNA polymerase I subunit B"
ENSG00000134308,1,0,0,10971,YWHAQ,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein theta
ENSG00000134330,1,0,0,285148,IAH1,isoamyl acetate hydrolyzing esterase 1 (putative)
ENSG00000119185,1,0,0,9270,ITGB1BP1,integrin subunit beta 1 binding protein 1
ENSG00000151693,-1,0,0,8853,ASAP2,"ArfGAP with SH3 domain, ankyrin repeat and PH domain 2"
ENSG00000134313,-1,0,0,57498,KIDINS220,kinase D interacting substrate 220
ENSG00000151692,-1,0,0,9781,RNF144A,ring finger protein 144A
ENSG00000171863,1,0,0,6201,RPS7,ribosomal protein S7
ENSG00000130508,-1,0,0,7837,PXDN,peroxidasin
ENSG00000151353,1,0,0,129787,TMEM18,transmembrane protein 18
ENSG00000171161,-1,0,0,79894,ZNF672,zinc finger protein 672
ENSG00000175137,-1,0,0,80851,SH3BP5L,SH3 binding domain protein 5 like
ENSG00000162714,-1,0,0,84838,ZNF496,zinc finger protein 496
ENSG00000214144,1,0,0,,,
ENSG00000227671,1,0,0,,,
ENSG00000259865,1,0,0,,,
ENSG00000162851,1,0,0,64216,TFB2M,"transcription factor B2, mitochondrial"
ENSG00000203666,1,0,0,84288,EFCAB2,EF-hand calcium binding domain 2
ENSG00000091483,1,0,0,2271,FH,fumarate hydratase
ENSG00000227854,1,0,0,,,
ENSG00000237991,1,0,0,,,
ENSG00000077585,0,0,1,7107,GPR137B,G protein-coupled receptor 137B
ENSG00000162885,-1,0,0,148789,B3GALNT2,"beta-1,3-N-acetylgalactosaminyltransferase 2"
ENSG00000116957,1,0,0,,,
ENSG00000173726,1,0,0,9804,TOMM20,translocase of outer mitochondrial membrane 20
ENSG00000227630,-1,0,0,100506810,LINC01132,long intergenic non-protein coding RNA 1132
ENSG00000168275,1,0,0,388753,COA6,cytochrome c oxidase assembly factor 6
ENSG00000231663,1,0,0,101927765,COA6-AS1,COA6 antisense RNA 1
ENSG00000231940,1,0,0,,,
ENSG00000135749,-1,0,0,80003,PCNX2,pecanex 2
ENSG00000135778,1,0,0,84284,NTPCR,"nucleoside-triphosphatase, cancer-related"
ENSG00000116991,-1,0,0,57568,SIPA1L2,signal induced proliferation associated 1 like 2
ENSG00000116918,1,0,0,7257,TSNAX,translin associated factor X
ENSG00000233461,1,0,0,,,
ENSG00000173409,1,0,0,64801,ARV1,"ARV1 homolog, fatty acid homeostasis modulator"
ENSG00000143643,1,0,0,79573,TTC13,tetratricopeptide repeat domain 13
ENSG00000119280,-1,0,0,84886,C1orf198,chromosome 1 open reading frame 198
ENSG00000177614,-1,0,0,79605,PGBD5,piggyBac transposable element derived 5
ENSG00000143641,-1,0,0,2590,GALNT2,polypeptide N-acetylgalactosaminyltransferase 2
ENSG00000135763,-1,0,0,9816,URB2,URB2 ribosome biogenesis homolog
ENSG00000135801,-1,0,0,27097,TAF5L,TATA-box binding protein associated factor 5 like
ENSG00000168159,-1,0,0,149603,RNF187,ring finger protein 187
ENSG00000181218,1,0,0,92815,HIST3H2A,histone cluster 3 H2A
ENSG00000162931,0,0,1,51127,TRIM17,tripartite motif containing 17
ENSG00000154370,-1,0,0,81559,TRIM11,tripartite motif containing 11
ENSG00000154358,-1,0,0,84033,OBSCN,"obscurin, cytoskeletal calmodulin and titin-interacting RhoGEF"
ENSG00000181873,-1,0,0,200205,IBA57,iron-sulfur cluster assembly factor IBA57
ENSG00000198835,-1,0,0,57165,GJC2,gap junction protein gamma 2
ENSG00000143816,-1,0,0,7483,WNT9A,Wnt family member 9A
ENSG00000143740,-1,0,0,116841,SNAP47,synaptosome associated protein 47
ENSG00000143772,-1,0,0,3707,ITPKB,inositol-trisphosphate 3-kinase B
ENSG00000203685,0,0,1,375057,STUM,"stum, mechanosensory transduction mediator homolog"
ENSG00000183814,1,0,0,286826,LIN9,lin-9 DREAM MuvB core complex component
ENSG00000182827,-1,0,0,64746,ACBD3,acyl-CoA binding domain containing 3
ENSG00000163041,1,0,0,3020,H3F3A,H3 histone family member 3A
ENSG00000196187,-1,0,0,9725,TMEM63A,transmembrane protein 63A
ENSG00000143742,1,0,0,6726,SRP9,signal recognition particle 9
ENSG00000143771,1,0,0,29097,CNIH4,cornichon family AMPA receptor auxiliary protein 4
ENSG00000143502,-1,0,0,55061,SUSD4,sushi domain containing 4
ENSG00000228106,1,0,0,,,
ENSG00000186063,-1,0,0,64853,AIDA,"axin interactor, dorsalization associated"
ENSG00000225265,1,0,0,100506161,TAF1A-AS1,TAF1A antisense RNA 1
ENSG00000162817,-1,0,0,79762,C1orf115,chromosome 1 open reading frame 115
ENSG00000232134,1,0,0,,,
ENSG00000162813,1,0,0,10380,BPNT1,"3'(2'), 5'-bisphosphate nucleotidase 1"
ENSG00000215817,-1,0,0,643136,ZC3H11B,zinc finger CCCH-type containing 11B
ENSG00000143353,1,0,0,127018,LYPLAL1,lysophospholipase like 1
ENSG00000162814,1,0,0,128153,SPATA17,spermatogenesis associated 17
ENSG00000174606,1,0,0,90806,ANGEL2,angel homolog 2
ENSG00000162769,1,0,0,28982,FLVCR1,feline leukemia virus subgroup C cellular receptor 1
ENSG00000236905,1,0,0,,,
ENSG00000203705,1,0,0,128387,TATDN3,TatD DNase domain containing 3
ENSG00000117697,1,0,0,25936,NSL1,NSL1 component of MIS12 kinetochore complex
ENSG00000220749,1,0,0,100131205,RPL21P28,ribosomal protein L21 pseudogene 28
ENSG00000117650,1,0,0,4751,NEK2,NIMA related kinase 2
ENSG00000117625,1,0,0,55758,RCOR3,REST corepressor 3
ENSG00000228110,0,0,-1,,,
ENSG00000117597,-1,0,0,27042,UTP25,UTP25 small subunit processor component
ENSG00000227591,1,0,0,101930114,HSD11B1-AS1,HSD11B1 antisense RNA 1
ENSG00000196878,-1,0,0,3914,LAMB3,laminin subunit beta 3
ENSG00000227887,1,0,0,,,
ENSG00000117335,1,0,0,4179,CD46,CD46 molecule
ENSG00000123836,-1,0,0,5208,PFKFB2,"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2"
ENSG00000182795,-1,0,0,79098,C1orf116,chromosome 1 open reading frame 116
ENSG00000162889,-1,0,0,9261,MAPKAPK2,MAPK activated protein kinase 2
ENSG00000234981,1,0,0,,,
ENSG00000136653,-1,0,0,,,
ENSG00000143466,0,0,-1,,,
ENSG00000163486,-1,0,0,,,
ENSG00000133065,-1,0,0,254428,SLC41A1,solute carrier family 41 member 1
ENSG00000174514,0,0,1,148808,MFSD4A,major facilitator superfamily domain containing 4A
ENSG00000117266,-1,0,0,5129,CDK18,cyclin dependent kinase 18
ENSG00000235363,1,0,0,,,
ENSG00000133069,-1,0,0,9911,TMCC2,transmembrane and coiled-coil domain family 2
ENSG00000163531,0,0,1,23114,NFASC,neurofascin
ENSG00000170382,-1,0,0,10446,LRRN2,leucine rich repeat neuronal 2
ENSG00000143850,-1,0,0,22874,PLEKHA6,pleckstrin homology domain containing A6
ENSG00000143842,-1,0,0,9580,SOX13,SRY-box 13
ENSG00000182004,1,0,0,6635,SNRPE,small nuclear ribonucleoprotein polypeptide E
ENSG00000163485,-1,0,0,134,ADORA1,adenosine A1 receptor
ENSG00000163444,1,0,0,92703,TMEM183A,transmembrane protein 183A
ENSG00000235449,1,0,0,,,
ENSG00000077157,-1,0,0,4660,PPP1R12B,protein phosphatase 1 regulatory subunit 12B
ENSG00000077152,1,0,0,29089,UBE2T,ubiquitin conjugating enzyme E2 T
ENSG00000143862,-1,0,0,127829,ARL8A,ADP ribosylation factor like GTPase 8A
ENSG00000163435,-1,0,0,1999,ELF3,E74 like ETS transcription factor 3
ENSG00000159166,-1,0,0,3898,LAD1,ladinin 1
ENSG00000081277,-1,0,0,5317,PKP1,plakophilin 1
ENSG00000163362,-1,0,0,55765,INAVA,innate immunity activator
ENSG00000231333,1,0,0,,,
ENSG00000236468,1,0,0,,,
ENSG00000151414,1,0,0,140609,NEK7,NIMA related kinase 7
ENSG00000203724,1,0,0,388722,C1orf53,chromosome 1 open reading frame 53
ENSG00000023572,1,0,0,51022,GLRX2,glutaredoxin 2
ENSG00000116750,1,0,0,51377,UCHL5,ubiquitin C-terminal hydrolase L5
ENSG00000226723,1,0,0,,,
ENSG00000047410,-1,0,0,7175,TPR,"translocated promoter region, nuclear basket protein"
ENSG00000213051,1,0,0,,,
ENSG00000116668,1,0,0,54823,SWT1,SWT1 RNA endoribonuclease homolog
ENSG00000121481,1,0,0,6045,RNF2,ring finger protein 2
ENSG00000198860,1,0,0,116461,TSEN15,tRNA splicing endonuclease subunit 15
ENSG00000162704,1,0,0,10092,ARPC5,actin related protein 2/3 complex subunit 5
ENSG00000116698,-1,0,0,9887,SMG7,SMG7 nonsense mediated mRNA decay factor
ENSG00000135838,0,0,1,80896,NPL,N-acetylneuraminate pyruvate lyase
ENSG00000135835,-1,0,0,57710,KIAA1614,KIAA1614
ENSG00000116260,-1,0,0,5768,QSOX1,quiescin sulfhydryl oxidase 1
ENSG00000143322,-1,0,0,27,ABL2,"ABL proto-oncogene 2, non-receptor tyrosine kinase"
ENSG00000116199,-1,0,0,9917,FAM20B,FAM20B glycosaminoglycan xylosylkinase
ENSG00000198797,-1,0,0,57795,BRINP2,BMP/retinoic acid inducible neural specific 2
ENSG00000235750,-1,0,0,9674,KIAA0040,KIAA0040
ENSG00000120333,1,0,0,63931,MRPS14,mitochondrial ribosomal protein S14
ENSG00000116161,1,0,0,27101,CACYBP,calcyclin binding protein
ENSG00000234741,1,0,0,60674,GAS5,growth arrest specific 5
ENSG00000120334,1,0,0,91687,CENPL,centromere protein L
ENSG00000117592,1,0,0,9588,PRDX6,peroxiredoxin 6
ENSG00000135845,1,0,0,5279,PIGC,phosphatidylinositol glycan anchor biosynthesis class C
ENSG00000117533,1,0,0,8674,VAMP4,vesicle associated membrane protein 4
ENSG00000120370,1,0,0,92344,GORAB,"golgin, RAB6 interacting"
ENSG00000000460,1,0,0,55732,C1orf112,chromosome 1 open reading frame 112
ENSG00000117479,1,0,0,10560,SLC19A2,solute carrier family 19 member 2
ENSG00000117475,1,0,0,8548,BLZF1,basic leucine zipper nuclear factor 1
ENSG00000143155,1,0,0,261726,TIPRL,TOR signaling pathway regulator
ENSG00000143158,1,0,0,25874,MPC2,mitochondrial pyruvate carrier 2
ENSG00000152382,1,0,0,117143,TADA1,transcriptional adaptor 1
ENSG00000215835,-1,0,0,,,
ENSG00000188859,0,0,-1,149297,FAM78B,family with sequence similarity 78 member B
ENSG00000143149,1,0,0,223,ALDH9A1,aldehyde dehydrogenase 9 family member A1
ENSG00000143198,1,0,0,4259,MGST3,microsomal glutathione S-transferase 3
ENSG00000143228,1,0,0,83540,NUF2,NUF2 component of NDC80 kinetochore complex
ENSG00000232995,1,0,0,8490,RGS5,regulator of G protein signaling 5
ENSG00000132196,1,0,0,51478,HSD17B7,hydroxysteroid 17-beta dehydrogenase 7
ENSG00000162733,-1,0,0,4921,DDR2,discoidin domain receptor tyrosine kinase 2
ENSG00000239887,-1,0,0,400793,C1orf226,chromosome 1 open reading frame 226
ENSG00000143252,1,0,0,6391,SDHC,succinate dehydrogenase complex subunit C
ENSG00000143258,-1,0,0,27005,USP21,ubiquitin specific peptidase 21
ENSG00000158793,1,0,0,4817,NIT1,nitrilase 1
ENSG00000162755,1,0,0,126823,KLHDC9,kelch domain containing 9
ENSG00000215845,1,0,0,100131187,TSTD1,thiosulfate sulfurtransferase like domain containing 1
ENSG00000158769,-1,0,0,50848,F11R,F11 receptor
ENSG00000162738,-1,0,0,57216,VANGL2,VANGL planar cell polarity protein 2
ENSG00000224261,1,0,0,,,
ENSG00000085552,-1,0,0,57549,IGSF9,immunoglobulin superfamily member 9
ENSG00000213085,-1,0,0,25790,CFAP45,cilia and flagella associated protein 45
ENSG00000181036,0,0,1,343413,FCRL6,Fc receptor like 6
ENSG00000132694,-1,0,0,9826,ARHGEF11,Rho guanine nucleotide exchange factor 11
ENSG00000143314,1,0,0,79590,MRPL24,mitochondrial ribosomal protein L24
ENSG00000160818,-1,0,0,54865,GPATCH4,G-patch domain containing 4
ENSG00000116604,-1,0,0,4209,MEF2D,myocyte enhancer factor 2D
ENSG00000236947,1,0,0,,,
ENSG00000163472,-1,0,0,84283,TMEM79,transmembrane protein 79
ENSG00000198952,-1,0,0,23381,SMG5,SMG5 nonsense mediated mRNA decay factor
